043137,0,17.043572,0.0,0.0,0,0,-0.35
043140,3.0,17.028041,29.011822,29.011826,9.670609,3.223536,-60.12841
043143,6.0,17.002335,10.585954,10.585985,3.528662,-2.047316,3.90054
043147,10.0,16.985158,18.268808,18.268817,4.567204,0.259635,-3.70824
043150,13.0,16.9781,34.008703,34.008704,11.336235,2.256344,-50.71491
043152,15.0,16.977037,30.367083,30.367083,15.183542,1.923653,-62.03578
043155,18.0,17.161348,31.665253,31.665789,10.555263,-1.54276,9.17488
043158,21.0,17.274438,41.090108,41.090264,13.696755,1.047164,-23.35169
043201,24.0,17.498345,33.594763,33.595509,11.198503,-0.832751,5.41844
043204,27.0,17.777385,47.796745,47.797559,15.93252,1.578006,-44.84728
043206,29.0,17.904857,38.762001,38.762211,19.381105,1.724292,-61.28438
043209,32.0,17.978693,38.401266,38.401337,12.800446,-2.193553,15.61453
043212,35.0,18.227029,45.791921,45.792594,15.264198,0.821251,-21.41023
043215,38.0,18.624258,43.921809,43.923605,14.641202,-0.207665,0.19668
043218,41.0,18.923541,25.553773,25.555525,8.518508,-2.040898,9.31971
043220,43.0,19.356594,24.974417,24.978171,12.489086,1.985289,-45.29145
043223,46.0,19.850317,35.010518,35.013999,11.671333,-0.272584,1.67521
043226,49.0,20.068044,27.930843,27.931692,9.310564,-0.786923,4.10315
043228,51.0,20.397767,26.539559,26.541607,13.270803,1.980119,-47.25637
043230,53.0,21.13466,22.059068,22.071373,11.035686,-1.117558,5.46394
043232,55.0,22.044163,19.780136,19.801035,9.900517,-0.567585,1.21705
043234,57.0,22.538396,16.836816,16.844068,8.422034,-0.739241,2.47487
043237,60.0,23.057749,15.022435,15.03141,5.01047,-1.137188,2.23746
043239,62.0,23.57192,11.454602,11.466136,5.733068,0.361299,-7.08604
043240,63.0,23.706261,0.625184,0.639454,0.639454,-5.093614,0.75243
043318,101.0,31.405742,12.814745,14.949906,0.393419,-0.006475,-0.31722
043320,103.0,32.291215,15.050159,15.076184,7.538092,3.572337,-55.09643
043322,105.0,32.845719,21.341675,21.348877,10.674439,1.568174,-32.32157
043325,108.0,33.26794,25.690863,25.694332,8.564777,-0.703221,2.94661
043327,110.0,33.716295,29.18095,29.184394,14.592197,3.01371,-80.98412
043329,112.0,34.27706,29.885426,29.890687,14.945343,0.176573,-6.78629
043331,114.0,34.839716,28.96091,28.966375,14.483188,-0.231077,-0.30801
043333,116.0,35.457445,28.432646,28.439356,14.219678,-0.131755,-1.05487
043335,118.0,35.859066,28.600404,28.603224,14.301612,0.040967,-1.87452
043338,121.0,36.019268,27.975201,27.97566,9.32522,-1.658797,8.62086
043340,123.0,36.038407,26.011631,26.011638,13.005819,1.840299,-40.14438
043342,125.0,36.008328,22.985774,22.985794,11.492897,-0.756461,5.59341
043344,127.0,35.977468,21.857519,21.857541,10.928771,-0.282063,2.4756
043346,129.0,36.170581,26.75622,26.756917,13.378458,1.224844,-28.04095
043348,131.0,36.664331,28.52593,28.530203,14.265101,0.443321,-12.66025
