161113,0,52.3906262076819,0.0,0.0,0,0,-0.35
161114,1.0,52.3906262076819,0.0,0.0,0.0,0.0,-0.35
161115,2.0,52.3906262076819,0.0,0.0,0.0,0.0,-0.35
161116,3.0,52.3906262076819,0.0,0.0,0.0,0.0,-0.35
161117,4.0,52.3906262076819,0.0,0.0,0.0,0.0,-0.35
161118,5.0,52.3754952426265,0.111195,0.11222,0.11222,0.11222,-0.34787
161119,6.0,52.3732059718667,0.088295,0.088325,0.088325,-0.023895,-0.34177
161120,7.0,52.3732059718667,0.0,0.0,0.0,-0.088325,-0.35
161121,8.0,52.3732059718667,0.0,0.0,0.0,0.0,-0.35
161122,9.0,52.3732059718667,0.0,0.0,0.0,0.0,-0.35
161123,10.0,52.3732059718667,0.0,0.0,0.0,0.0,-0.35
161124,11.0,52.3732059718667,0.0,0.0,0.0,0.0,-0.35
161125,12.0,52.3732059718667,0.0,0.0,0.0,0.0,-0.35
161126,13.0,52.3732059718667,0.0,0.0,0.0,0.0,-0.35
161127,14.0,52.3732059718667,0.0,0.0,0.0,0.0,-0.35
161128,15.0,52.3883471471046,0.111195,0.112221,0.112221,0.112221,-0.34787
161129,16.0,52.3883471471046,0.0,0.0,0.0,-0.112221,-0.35
161130,17.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161131,18.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161132,19.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161133,20.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161134,21.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161135,22.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161136,23.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161137,24.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161138,25.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
161139,26.0,52.3883471471046,0.0,0.0,0.0,0.0,-0.35
