230039,0,355.396799,0.0,0.0,0,0,-0.35,-1.72086,-5.8,296.7
230041,2.0,356.006399,0.084643,0.615448,0.307724,0.153862,-0.53044,-1.72144,-5.8,296.8
230043,4.0,356.920799,0.356362,0.981388,0.490694,0.091485,-0.33415,-1.75053,-5.9,296.7
230045,6.0,358.444799,0.452762,1.589833,0.794917,0.152112,-14.91739,-1.72144,-5.8,296.8
230047,8.0,359.359199,0.202538,0.936562,0.468281,-0.163318,-0.26573,-1.72028,-5.8,296.6
230049,10.0,360.273599,0.169285,0.929938,0.464969,-0.001656,-0.30988,-1.72086,-5.8,296.7
230051,12.0,360.883199,0.237953,0.654396,0.327198,-0.068885,-0.30903,-1.75053,-5.9,296.7
230053,14.0,361.187999,0.169285,0.348655,0.174328,-0.076435,-0.32741,-1.7778,-6.0,296.3
230055,16.0,361.492799,0.22239,0.377307,0.188653,0.007163,-0.3347,-1.7778,-6.0,296.3
230057,18.0,361.797599,0.169285,0.348655,0.174328,-0.007163,-0.33441,-1.7784,-6.0,296.4
230059,20.0,361.797599,0.111195,0.111195,0.055597,-0.059365,-0.34335,-1.80804,-6.1,296.4
230101,22.0,361.492799,0.0,0.3048,0.0,-0.027799,-0.35,-2.7186,-9.2,295.5
230103,24.0,361.187999,0.337545,0.454796,0.227398,0.113699,-0.34559,-4.32452,-14.6,296.2
230105,26.0,360.578399,1.069087,1.230675,0.615337,0.19397,1.36601,-3.74523,-12.7,294.9
230107,28.0,359.663999,1.42545,1.693527,0.846764,0.115713,2.26453,-5.15025,-17.5,294.3
230109,30.0,358.749599,2.309567,2.483994,1.241997,0.197617,2.21308,-5.55093,-18.9,293.7
230111,32.0,358.444799,2.813054,2.829518,1.414759,0.086381,0.56677,-4.75146,-16.2,293.3
230113,34.0,357.835199,2.995693,3.057088,1.528544,0.056893,1.46339,-3.18384,-10.8,294.8
230115,36.0,356.920799,2.78952,2.935566,1.467783,-0.030381,2.40067,-2.89296,-9.8,295.2
230117,38.0,356.006399,2.617879,2.77298,1.38649,-0.040646,2.40044,-2.74629,-9.3,295.3
230119,40.0,356.006399,2.254679,2.254679,1.127339,-0.129576,-0.16891,-2.5109,-8.5,295.4
230121,42.0,356.006399,0.978215,0.978215,0.489108,-0.319115,-0.21782,-2.16007,-7.3,295.9
230123,44.0,355.701599,0.374081,0.482534,0.241267,-0.123921,-0.3121,-2.4485,-8.3,295.0
230125,46.0,355.091999,0.83162,1.031118,0.515559,0.137146,1.38567,-2.59952,-8.8,295.4
230127,48.0,354.787199,1.031851,1.075927,0.537964,0.011203,0.55874,-2.89198,-9.8,295.1
230129,50.0,354.787199,2.541504,2.541504,1.270752,0.366394,-1.62263,-2.68541,-9.1,295.1
230131,52.0,353.872799,3.575244,3.690324,1.845162,0.287205,2.10062,-2.419,-8.2,295.0
230133,54.0,352.653599,3.40605,3.617682,1.808841,-0.018161,3.28988,-2.3305,-7.9,295.0
230135,56.0,351.739199,2.137633,2.324995,1.162498,-0.323171,2.56614,-2.18596,-7.4,295.4
230137,58.0,351.434399,0.22239,0.377307,0.188653,-0.486923,-0.28068,-1.97918,-6.7,295.4
230139,60.0,351.129599,0.084642,0.316334,0.158167,-0.015243,-0.33512,-1.91945,-6.5,295.3
230141,62.0,351.129599,0.22239,0.22239,0.111195,-0.023486,-0.33901,-1.89056,-6.4,295.4
230143,64.0,351.129599,0.169285,0.169285,0.084642,-0.013276,-0.34213,-1.89056,-6.4,295.4
230145,66.0,351.129599,0.0,0.0,0.0,-0.042321,-0.35,-1.9201,-6.5,295.4
230147,68.0,351.129599,0.0,0.0,0.0,0.0,-0.35,-1.9201,-6.5,295.4
230149,70.0,351.129599,0.0,0.0,0.0,0.0,-0.35,-1.9503,-6.6,295.5
230151,72.0,351.434399,0.611218,0.683001,0.3415,0.17075,-0.56149,-2.82912,-9.6,294.7
230153,74.0,351.434399,2.44487,2.44487,1.222435,0.440468,-1.7505,-2.596,-8.8,295.0
230155,76.0,350.824799,3.15757,3.215876,1.607938,0.192751,1.34108,-2.38869,-8.1,294.9
230157,78.0,350.215199,2.955303,3.01752,1.50876,-0.049589,1.55542,-2.42064,-8.2,295.2
230159,80.0,349.910399,1.39807,1.430909,0.715455,-0.396652,0.74186,-2.18522,-7.4,295.3
230201,82.0,349.605599,0.0,0.3048,0.0,-0.357728,-0.35,-2.09663,-7.1,295.3
230203,84.0,348.386399,0.22239,1.239317,0.619658,0.309829,3.05694,-2.8272,-9.6,294.5
230205,86.0,348.386399,0.812502,0.812502,0.406251,-0.106703,-0.29023,-2.67904,-9.1,294.4
230207,88.0,348.386399,1.232833,1.232833,0.616417,0.105083,-0.33492,-2.79775,-9.5,294.5
230209,90.0,347.776799,1.20568,1.351028,0.675514,0.029548,1.42875,-5.06024,-17.2,294.2
230211,92.0,347.167199,1.780963,1.882403,0.941201,0.132844,1.39064,-2.85762,-9.7,294.6
230213,94.0,348.081599,1.171164,1.485851,0.742925,-0.099138,-8.72934,-5.792,-20.0,289.6
