030038,0,-14.9352,0.0,0.0,0,0,-0.35,-0.41002,-1.3,315.4
030040,2.0,-14.9352,1.405596,1.405596,0.702798,0.351399,-1.0645,-0.41002,-1.3,315.4
030042,4.0,-14.6304,1.572335,1.601606,0.800803,0.049003,-3.23705,-0.41002,-1.3,315.4
030044,6.0,-15.24,0.928225,1.110502,0.555251,-0.122776,1.55428,-0.41002,-1.3,315.4
030046,8.0,-14.9352,14.885198,14.888319,7.444159,3.444454,-53.12835,-0.41002,-1.3,315.4
030048,10.0,-14.9352,22.537119,22.537119,11.268559,1.9122,-48.71501,-0.41002,-1.3,315.4
030050,12.0,-14.9352,1.940811,1.940811,0.970406,-5.149077,2.76706,-0.41002,-1.3,315.4
030052,14.0,-15.24,1.538915,1.568809,0.784405,-0.093,0.67102,-0.41002,-1.3,315.4
030054,16.0,-14.9352,7.994151,7.99996,3.99998,1.607788,-15.26021,-0.4734,-1.5,315.6
030056,18.0,-14.3256,1.177631,1.326057,0.663028,-1.668476,-3.9911,-4.31139,-13.7,314.7
030058,20.0,-15.24,2.470548,2.634338,1.317169,0.327071,2.2268,-4.698,-15.0,313.2
030100,22.0,-14.6304,5.198533,5.234153,2.617077,0.649954,-9.11442,-1.38688,-4.4,315.2
030102,24.0,-15.24,6.682441,6.710188,3.355094,0.369008,1.02025,0.03155,0.1,315.5
030104,26.0,-15.24,6.563766,6.563766,3.281883,-0.036606,0.02352,0.41002,1.3,315.4
030106,28.0,-14.3256,5.001016,5.083924,2.541962,-0.36996,-6.80121,-1.00736,-3.2,314.8
030108,30.0,-14.9352,5.519556,5.553117,2.776559,0.117298,1.51833,-5.80356,-18.8,308.7
030110,32.0,-14.6304,5.484823,5.493285,2.746643,-0.014958,-2.47465,-8.8236,-28.5,309.6
030112,34.0,-15.24,3.118471,3.177494,1.588747,-0.578948,2.16383,-10.4611,-33.8,309.5
030114,36.0,-14.6304,8.742532,8.763759,4.38188,1.396567,-17.54333,-14.03675,-45.5,308.5
030116,38.0,-14.9352,20.918817,20.921038,10.460519,3.03932,-66.09761,-12.5226,-40.5,309.2
030118,40.0,-14.6304,15.567155,15.570139,7.78507,-1.337725,5.8578,-18.48275,-60.5,305.5
030120,42.0,-14.6304,17.841505,17.841505,8.920752,0.567841,-13.87786,-10.27971,-33.3,308.7
030122,44.0,-14.0208,21.503806,21.512445,10.756222,0.917735,-22.4199,-12.332,-40.0,308.3
030124,46.0,-14.3256,21.507621,21.50978,10.75489,-0.000666,1.79488,-12.03048,-39.2,306.9
030126,48.0,-14.3256,22.700478,22.700478,11.350239,0.297675,-11.72507,-8.15418,-26.7,305.4
030128,50.0,-13.716,24.705894,24.713414,12.356707,0.503234,-14.16545,-8.928,-28.8,310.0
030130,52.0,-14.0208,25.447259,25.449084,12.724542,0.183917,0.31239,-0.627,-2.0,313.5
030132,54.0,-14.0208,24.795031,24.795031,12.397516,-0.163513,2.22875,-0.59584,-1.9,313.6
030134,56.0,-14.0208,23.927431,23.927431,11.963715,-0.216901,2.66863,-0.59641,-1.9,313.9
030136,58.0,-14.3256,23.380689,23.382676,11.691338,-0.136188,2.91772,-0.47115,-1.5,314.1
030138,60.0,-14.0208,22.896187,22.898216,11.449108,-0.121115,0.93665,-14.95362,-48.9,305.8
030140,62.0,-14.0208,23.610038,23.610038,11.805019,0.177956,-0.20808,-13.55632,-43.9,308.8
030142,64.0,-14.3256,25.661032,25.662842,12.831421,0.513201,-16.63448,-0.6274,-2.0,313.7
030144,66.0,-14.3256,26.285187,26.285187,13.142593,0.155586,-0.65285,-0.59622,-1.9,313.8
030146,68.0,-14.0208,25.053593,25.055447,12.527723,-0.307435,2.36022,-0.5966,-1.9,314.0
030148,70.0,-14.3256,23.943622,23.945562,11.972781,-0.277471,4.01797,-0.4396,-1.4,314.0
030150,72.0,-13.4112,23.761064,23.778652,11.889326,-0.041728,-3.67063,-8.7612,-28.0,312.9
030152,74.0,-14.6304,23.087978,23.120147,11.560073,-0.164626,5.80284,-0.43946,-1.4,313.9
030154,76.0,-13.1064,21.924724,21.977628,10.988814,-0.285629,-4.91105,6.36567,20.1,316.7
030156,78.0,-13.1064,19.449507,19.449507,9.724753,-0.63203,4.44791,0.25144,0.8,314.3
030158,80.0,-12.192,16.685022,16.710059,8.35503,-0.684862,1.2742,-0.50272,-1.6,314.2
030200,82.0,-12.4968,16.674786,16.677571,8.338786,-0.008122,1.46963,-0.47145,-1.5,314.3
030202,84.0,-13.716,18.32414,18.364655,9.182327,0.421771,1.918,-0.50272,-1.6,314.2
030204,86.0,-14.6304,20.028396,20.049258,10.024629,0.421151,0.92622,-0.4713,-1.5,314.2
030206,88.0,-14.9352,20.630703,20.632955,10.316477,0.145924,0.80629,-0.40872,-1.3,314.4
030208,90.0,-15.8496,20.594801,20.61509,10.307545,-0.004466,3.55912,-0.40859,-1.3,314.3
030210,92.0,-15.8496,21.362693,21.362693,10.681346,0.186901,-0.33894,-0.40872,-1.3,314.4
030212,94.0,-16.764,20.988771,21.00868,10.50434,-0.088503,4.12668,1.2584,4.0,314.6
030214,96.0,-16.764,19.85998,19.85998,9.92999,-0.287175,2.48134,0.03144,0.1,314.4
030216,98.0,-16.1544,18.607869,18.617851,9.308926,-0.310532,0.59824,-0.3774,-1.2,314.5
030218,100.0,-16.4592,18.18246,18.185015,9.092507,-0.10821,2.13045,3.9775,12.5,318.2
030220,102.0,-16.4592,16.563825,16.563825,8.281912,-0.405297,2.54991,7.20036,22.6,318.6
