124449,0,399.287999,0.0,0.0,0,0,-0.35,-0.3144,-1.0,314.4
124451,2.0,398.983199,0.333585,0.451865,0.225932,0.112966,-0.3454,-0.3144,-1.0,314.4
124453,4.0,399.592799,0.0,0.6096,0.0,-0.112966,-0.35,-0.34584,-1.1,314.4
124455,6.0,398.678399,2.045763,2.24082,1.12041,0.560205,2.04496,-0.3144,-1.0,314.4
124457,8.0,398.983199,0.22239,0.377307,0.188653,-0.465879,-0.28115,-0.3144,-1.0,314.4
124459,10.0,397.763999,2.017552,2.357321,1.178661,0.495004,2.96649,-0.3144,-1.0,314.4
124501,12.0,399.897599,1.162351,2.429673,1.214836,0.018088,-20.97754,-0.25144,-0.8,314.3
124503,14.0,399.287999,0.778364,0.988668,0.494334,-0.360251,-0.20065,-0.25152,-0.8,314.4
124505,16.0,399.287999,0.782953,0.782953,0.391477,-0.051429,-0.30371,-0.25152,-0.8,314.4
124507,18.0,400.202399,0.889559,1.275713,0.637856,0.12319,-9.29462,-0.25152,-0.8,314.4
124509,20.0,399.897599,0.79656,0.852884,0.426442,-0.105707,-0.28579,-0.25152,-0.8,314.4
124511,22.0,399.897599,0.66717,0.66717,0.333585,-0.046429,-0.31155,-0.25152,-0.8,314.4
124513,24.0,399.287999,0.79656,1.003056,0.501528,0.083972,1.44901,-0.25152,-0.8,314.4
124515,26.0,399.592799,8.106082,8.11181,4.055905,1.777189,-16.52461,-0.25152,-0.8,314.4
124517,28.0,399.287999,4.30935,4.320116,2.160058,-0.947924,1.95042,-0.25152,-0.8,314.4
124521,32.0,400.202399,3.274948,3.400207,0.850052,-0.327502,-4.02984,-0.25152,-0.8,314.4
124523,34.0,399.592799,2.194212,2.277319,1.138659,0.144303,1.43236,-0.25152,-0.8,314.4
124525,36.0,399.897599,1.115166,1.15607,0.578035,-0.280312,-2.8472,-0.2516,-0.8,314.5
124527,38.0,399.592799,0.202538,0.365957,0.182979,-0.197528,-0.31245,-0.25152,-0.8,314.4
124529,40.0,399.287999,0.0,0.3048,0.0,-0.09149,-0.35,-0.22008,-0.7,314.4
124531,42.0,399.592799,0.202538,0.365957,0.182979,0.09149,-0.34394,-0.2516,-0.8,314.5
124533,44.0,399.897599,0.44478,0.539196,0.269598,0.04331,-0.33333,-0.22008,-0.7,314.4
124535,46.0,400.202399,5.480672,5.489141,2.74457,1.237486,-9.31557,-0.22015,-0.7,314.5
124537,48.0,400.202399,2.001509,2.001509,1.000754,-0.871908,0.25735,-0.22008,-0.7,314.4
124539,50.0,400.202399,0.581176,0.581176,0.290588,-0.355083,-0.26311,-0.22015,-0.7,314.5
124541,52.0,399.592799,0.893577,1.081708,0.540854,0.125133,1.43724,-0.22008,-0.7,314.4
